ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses,DF_Name
NOf-1064,Tommy's Tuesday Practice Tour,No-Oficial,mcn09012,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Grass Knot', 'Protect', 'Rage Powder', 'Spore'], 'tera': 'Water'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Black Glasses', 'ability': 'Defiant', 'attacks': ['Iron Head', 'Kowtow Cleave', 'Sucker Punch', 'Protect'], 'tera': 'Dragon'}, {'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Howl', 'Breaking Swipe', 'Protect', 'Heat Crash'], 'tera': 'Fairy'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Sucker Punch', 'Sacred Sword', 'Protect'], 'tera': 'Ghost'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Imprison', 'Protect'], 'tera': 'Steel'}]",1.0,2.0,KOG_IDs
NOf-1065,Tommy's Tuesday Practice Tour,No-Oficial,hunter_6430,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'volcarona', 'name': 'Volcarona', 'item': 'Leftovers', 'ability': 'Flame Body', 'attacks': ['Fiery Dance', 'Quiver Dance', 'Tera Blast', 'Protect'], 'tera': 'Dragon'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Spiky Shield', 'Horn Leech', 'Follow Me'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Taunt', 'Parting Shot', 'Flare Blitz', 'Fake Out'], 'tera': 'Fairy'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Substitute', 'Protect'], 'tera': 'Fairy'}, {'id': 'porygon2', 'name': 'Porygon2', 'item': 'Eviolite', 'ability': 'Download', 'attacks': ['Recover', 'Tera Blast', 'Trick Room', 'Ice Beam'], 'tera': 'Flying'}, {'id': 'roaring-moon', 'name': 'Roaring Moon', 'item': 'Choice Band', 'ability': 'Protosynthesis', 'attacks': ['Lash Out', 'Knock Off', 'Breaking Swipe', 'U-turn'], 'tera': 'Ghost'}]",1.0,3.0,
NOf-1066,Tommy's Tuesday Practice Tour,No-Oficial,novacast,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'metagross', 'name': 'Metagross', 'item': 'Assault Vest', 'ability': 'Clear Body', 'attacks': ['Heavy Slam', 'Psychic Fangs', 'Bullet Punch', 'Stomping Tantrum'], 'tera': 'Fairy'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Black Glasses', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Sucker Punch', 'Close Combat', 'Detect'], 'tera': 'Dark'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Taunt', 'Icy Wind', 'Protect'], 'tera': 'Grass'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Wood Hammer', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Helping Hand', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Rocky Helmet', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Rain Dance', 'Protect'], 'tera': 'Steel'}]",1.0,1.0,TW_Offense_IDs
NOf-1067,Tommy's Tuesday Practice Tour,No-Oficial,kuany,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'dragonite', 'name': 'Dragonite', 'item': 'Choice Band', 'ability': 'Inner Focus', 'attacks': ['Extreme Speed', 'Stomping Tantrum', 'Aerial Ace', 'Outrage'], 'tera': 'Normal'}, {'id': 'ting-lu', 'name': 'Ting-Lu', 'item': 'Rocky Helmet', 'ability': 'Vessel of Ruin', 'attacks': ['Sand Tomb', 'Taunt', 'Ruination', 'Protect'], 'tera': 'Ghost'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Substitute', 'Protect'], 'tera': 'Fairy'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sacred Sword', 'Sucker Punch', 'Protect'], 'tera': 'Ghost'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Parting Shot', 'Knock Off'], 'tera': 'Grass'}, {'id': 'dondozo', 'name': 'Dondozo', 'item': 'Leftovers', 'ability': 'Oblivious', 'attacks': ['Protect', 'Yawn', 'Wave Crash', 'Heavy Slam'], 'tera': 'Grass'}]",1.0,3.0,DozoLu_IDs
NOf-1068,Tommy's Tuesday Practice Tour,No-Oficial,vinuapollo,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'Parting Shot'], 'tera': 'Ghost'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'High Horsepower', 'U-turn', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Shadow Ball', 'Dazzling Gleam', 'Power Gem', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Mystic Water', 'ability': 'Unseen Fist', 'attacks': ['Detect', 'Surging Strikes', 'Aqua Jet', 'Close Combat'], 'tera': 'Steel'}, {'id': 'articuno', 'name': 'Articuno', 'item': 'Covert Cloak', 'ability': 'Snow Cloak', 'attacks': ['Blizzard', 'Air Slash', 'Freeze-Dry', 'Tailwind'], 'tera': 'Water'}, {'id': 'ninetales-alola', 'name': 'Alolan Ninetales', 'item': 'Light Clay', 'ability': 'Snow Cloak', 'attacks': ['Blizzard', 'Aurora Veil', 'Protect', 'Moonblast'], 'tera': 'Fire'}]",1.0,2.0,Hail_Offense_IDs
NOf-1069,Tommy's Tuesday Practice Tour,No-Oficial,fsucia,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Knock Off', 'Fake Out', 'Parting Shot', 'Will-O-Wisp'], 'tera': 'Grass'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Taunt', 'Protect', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'ogerpon-hearthflame', 'name': 'Hearthflame Mask Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Spiky Shield', 'Stomping Tantrum', 'Wood Hammer', 'Ivy Cudgel'], 'tera': 'Fire'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'U-turn', 'Wood Hammer', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Detect', 'Close Combat', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Dragon Pulse', 'Thunderclap', 'Calm Mind'], 'tera': 'Fairy'}]",1.0,1.0,
NOf-1070,Tommy's Tuesday Practice Tour,No-Oficial,cymorg,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Headlong Rush', 'Facade', 'Protect', 'Earthquake'], 'tera': 'Dragon'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Trick Room', 'Psychic', 'Helping Hand', 'Hyper Voice'], 'tera': 'Fairy'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['U-turn', 'Fake Out', 'Grassy Glide', 'Wood Hammer'], 'tera': 'Fire'}, {'id': 'enamorus-therian', 'name': 'Enamorus Therian', 'item': 'Choice Specs', 'ability': 'Overcoat', 'attacks': ['Dazzling Gleam', 'Earth Power', 'Moonblast', 'Sludge Bomb'], 'tera': 'Steel'}, {'id': 'ogerpon-hearthflame', 'name': 'Hearthflame Mask Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Follow Me', 'Spiky Shield', 'Grassy Glide', 'Ivy Cudgel'], 'tera': 'Fire'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['U-turn', 'Surging Strikes', 'Close Combat', 'Aqua Jet'], 'tera': 'Water'}]",1.0,2.0,
NOf-1071,Tommy's Tuesday Practice Tour,No-Oficial,kaige,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Burning Bulwark', 'Heat Crash', 'Breaking Swipe', 'Howl'], 'tera': 'Fairy'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Assault Vest', 'ability': 'Defiant', 'attacks': ['Kowtow Cleave', 'Sucker Punch', 'Iron Head', 'Low Kick'], 'tera': 'Dragon'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Miracle Seed', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Wood Hammer', 'Fake Out', 'Taunt'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Shadow Ball', 'Moonblast', 'Dazzling Gleam', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sucker Punch', 'Sacred Sword', 'Protect'], 'tera': 'Stellar'}]",1.0,1.0,KOG_IDs
NOf-1072,Tommy's Tuesday Practice Tour,No-Oficial,kwikpanik,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'iron-boulder', 'name': 'Iron Boulder', 'item': 'Booster Energy', 'ability': 'Quark Drive', 'attacks': ['Mighty Cleave', 'Swords Dance', 'Protect', 'Earthquake'], 'tera': 'Bug'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Spore', 'Sludge Bomb', 'Protect', 'Rage Powder'], 'tera': 'Water'}, {'id': 'pelipper', 'name': 'Pelipper', 'item': 'Sitrus Berry', 'ability': 'Drizzle', 'attacks': ['Hurricane', 'Weather Ball', 'Wide Guard', 'Protect'], 'tera': 'Steel'}, {'id': 'zapdos', 'name': 'Zapdos', 'item': 'Magnet', 'ability': 'Static', 'attacks': ['Thunderbolt', 'Hurricane', 'Weather Ball', 'Protect'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Knock Off', 'Fake Out', 'Parting Shot', 'Will-O-Wisp'], 'tera': 'Flying'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Protect', 'Sucker Punch', 'Sacred Sword'], 'tera': 'Ghost'}]",1.0,2.0,
NOf-1073,Tommy's Tuesday Practice Tour,No-Oficial,azubbang,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Spiky Shield', 'Ivy Cudgel', 'Horn Leech', 'Follow Me'], 'tera': 'Water'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Thunderclap', 'Dragon Pulse', 'Calm Mind'], 'tera': 'Bug'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Life Orb', 'ability': 'Sword of Ruin', 'attacks': ['Protect', 'Ice Spinner', 'Sacred Sword', 'Sucker Punch'], 'tera': 'Fighting'}, {'id': 'landorus-therian', 'name': 'Landorus Therian', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Earth Power', 'Sludge Bomb', 'Sandsear Storm', 'U-turn'], 'tera': 'Poison'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Safety Goggles', 'ability': 'Armor Tail', 'attacks': ['Psyshock', 'Dazzling Gleam', 'Helping Hand', 'Trick Room'], 'tera': 'Fairy'}, {'id': 'volcarona', 'name': 'Volcarona', 'item': 'Covert Cloak', 'ability': 'Flame Body', 'attacks': ['Fiery Dance', 'Struggle Bug', 'Rage Powder', 'Tailwind'], 'tera': 'Water'}]",1.0,3.0,
NOf-1074,Tommy's Tuesday Practice Tour,No-Oficial,chwarvgc,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Heat Crash', 'Breaking Swipe', 'Howl', 'Burning Bulwark'], 'tera': 'Grass'}, {'id': 'gyarados', 'name': 'Gyarados', 'item': 'Rocky Helmet', 'ability': 'Intimidate', 'attacks': ['Waterfall', 'Thunder Wave', 'Taunt', 'Helping Hand'], 'tera': 'Ghost'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'Wood Hammer', 'High Horsepower'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Shadow Ball', 'Dazzling Gleam', 'Moonblast', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Sucker Punch', 'Close Combat', 'Detect'], 'tera': 'Dark'}, {'id': 'corviknight', 'name': 'Corviknight', 'item': 'Sitrus Berry', 'ability': 'Mirror Armor', 'attacks': ['Brave Bird', 'Heavy Slam', 'Tailwind', 'Roost'], 'tera': 'Dragon'}]",1.0,3.0,
NOf-1075,Tommy's Tuesday Practice Tour,No-Oficial,sanaito,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Substitute', 'Protect'], 'tera': 'Poison'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Spore', 'Rage Powder', 'Pollen Puff', 'Protect'], 'tera': 'Steel'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Choice Specs', 'ability': 'Beads of Ruin', 'attacks': ['Heat Wave', 'Overheat', 'Dark Pulse', 'Snarl'], 'tera': 'Ghost'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Icy Wind', 'Protect'], 'tera': 'Fairy'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Close Combat', 'Sucker Punch', 'Protect'], 'tera': 'Dark'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Spiky Shield', 'Follow Me'], 'tera': 'Water'}]",1.0,2.0,
NOf-1076,Tommy's Tuesday Practice Tour,No-Oficial,mizufr,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Will-O-Wisp', 'Fake Out', 'Protect'], 'tera': 'Fairy'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Focus Sash', 'ability': 'Protosynthesis', 'attacks': ['Perish Song', 'Moonblast', 'Shadow Ball', 'Protect'], 'tera': 'Fairy'}, {'id': 'palafin', 'name': 'Palafin', 'item': 'Mystic Water', 'ability': 'Zero to Hero', 'attacks': ['Jet Punch', 'Wave Crash', 'Close Combat', 'Protect'], 'tera': 'Water'}, {'id': 'gothitelle', 'name': 'Gothitelle', 'item': 'Sitrus Berry', 'ability': 'Shadow Tag', 'attacks': ['Fake Out', 'Protect', 'Psychic', 'Heal Pulse'], 'tera': 'Dark'}, {'id': 'scream-tail', 'name': 'Scream Tail', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Perish Song', 'Disable', 'Protect'], 'tera': 'Steel'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Mental Herb', 'ability': 'Regenerator', 'attacks': ['Rage Powder', 'Spore', 'Protect', 'Pollen Puff'], 'tera': 'Dark'}]",1.0,5.0,
NOf-1077,Tommy's Tuesday Practice Tour,No-Oficial,woollii,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Horn Leech', 'Ivy Cudgel', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Thunderclap', 'Draco Meteor', 'Calm Mind', 'Protect'], 'tera': 'Steel'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Life Orb', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sacred Sword', 'Sucker Punch', 'Protect'], 'tera': 'Fighting'}, {'id': 'landorus-therian', 'name': 'Landorus Therian', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Sandsear Storm', 'Sludge Bomb', 'Rock Slide', 'U-turn'], 'tera': 'Poison'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Safety Goggles', 'ability': 'Armor Tail', 'attacks': ['Dazzling Gleam', 'Psyshock', 'Helping Hand', 'Trick Room'], 'tera': 'Fairy'}, {'id': 'volcarona', 'name': 'Volcarona', 'item': 'Covert Cloak', 'ability': 'Flame Body', 'attacks': ['Fiery Dance', 'Struggle Bug', 'Rage Powder', 'Tailwind'], 'tera': 'Ghost'}]",1.0,3.0,
NOf-1078,Tommy's Tuesday Practice Tour,No-Oficial,dawsonschris,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'U-turn', 'Wood Hammer', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Sunny Day', 'Scary Face', 'Bleakwind Storm', 'Tailwind'], 'tera': 'Grass'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Thunderbolt'], 'tera': 'Fairy'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Protect', 'Substitute'], 'tera': 'Poison'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Mystic Water', 'ability': 'Protosynthesis', 'attacks': ['Flamethrower', 'Hydro Steam', 'Draco Meteor', 'Protect'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Parting Shot', 'Taunt'], 'tera': 'Ghost'}]",1.0,5.0,
NOf-1079,Tommy's Tuesday Practice Tour,No-Oficial,databull,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sacred Sword', 'Sucker Punch', 'Protect'], 'tera': 'Ghost'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Thunderclap', 'Dragon Pulse', 'Calm Mind', 'Protect'], 'tera': 'Fairy'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Ice Punch', 'U-turn'], 'tera': 'Steel'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Will-O-Wisp', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'U-turn', 'Fake Out'], 'tera': 'Fire'}, {'id': 'volcarona', 'name': 'Volcarona', 'item': 'Sitrus Berry', 'ability': 'Flame Body', 'attacks': ['Heat Wave', 'Tera Blast', 'Quiver Dance', 'Protect'], 'tera': 'Fairy'}]",1.0,3.0,Japan_Balance_IDs
NOf-1080,Tommy's Tuesday Practice Tour,No-Oficial,psyberna,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Shadow Ball', 'Icy Wind', 'Protect'], 'tera': 'Fairy'}, {'id': 'latias', 'name': 'Latias', 'item': 'Rocky Helmet', 'ability': 'Levitate', 'attacks': ['Mist Ball', 'Tailwind', 'Draco Meteor', 'Recover'], 'tera': 'Poison'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Protect', 'Sucker Punch', 'Sacred Sword'], 'tera': 'Ghost'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Mystic Water', 'ability': 'Unseen Fist', 'attacks': ['Aqua Jet', 'Close Combat', 'Detect', 'Surging Strikes'], 'tera': 'Water'}, {'id': 'entei', 'name': 'Entei', 'item': 'Assault Vest', 'ability': 'Inner Focus', 'attacks': ['Sacred Fire', 'Extreme Speed', 'Flare Blitz', 'Stomping Tantrum'], 'tera': 'Normal'}]",1.0,4.0,Pao_Prio_IDs
NOf-1081,Tommy's Tuesday Practice Tour,No-Oficial,alexvgc2001,https://play.limitlesstcg.com/api/tournaments/6601c44961164605cc78e011/pairings,"[{'id': 'dragonite', 'name': 'Dragonite', 'item': 'Choice Band', 'ability': 'Inner Focus', 'attacks': ['Aerial Ace', 'Extreme Speed', 'Stomping Tantrum', 'Outrage'], 'tera': 'Normal'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Sacred Sword', 'Sucker Punch', 'Protect'], 'tera': 'Ghost'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Icy Wind', 'Protect'], 'tera': 'Fairy'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Choice Specs', 'ability': 'Beads of Ruin', 'attacks': ['Overheat', 'Heat Wave', 'Snarl', 'Dark Pulse'], 'tera': 'Ghost'}, {'id': 'dondozo', 'name': 'Dondozo', 'item': 'Clear Amulet', 'ability': 'Unaware', 'attacks': ['Wave Crash', 'Earthquake', 'Order Up', 'Protect'], 'tera': 'Grass'}, {'id': 'tatsugiri', 'name': 'Tatsugiri', 'item': 'Choice Scarf', 'ability': 'Commander', 'attacks': ['Muddy Water', 'Draco Meteor', 'Icy Wind', 'Dragon Pulse'], 'tera': 'Steel'}]",1.0,0.0,DozoTatsu_IDs
