ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
NOf-1460,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
NOf-1460,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
NOf-1460,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Ivy Cudgel,Wood Hammer,Grassy Glide
NOf-1461,Farigiraf,Sitrus Berry,Armor Tail,Fire,Dazzling Gleam,Psychic,Helping Hand,Trick Room
NOf-1461,Urshifu,Assault Vest,Unseen Fist,Poison,Wicked Blow,Close Combat,Sucker Punch,Poison Jab
NOf-1461,Iron Hands,Clear Amulet,Quark Drive,Stellar,Close Combat,Wild Charge,Fake Out,Heavy Slam
NOf-1461,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
NOf-1461,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1461,Tornadus,Focus Sash,Prankster,Ghost,Air Slash,Tailwind,Icy Wind,Protect
NOf-1462,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
NOf-1462,Amoonguss,Sitrus Berry,Regenerator,Water,Sludge Bomb,Rage Powder,Pollen Puff,Spore
NOf-1462,Flutter Mane,Pixie Plate,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Taunt,Protect
NOf-1462,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,U-turn,Aqua Jet
NOf-1462,Raging Bolt,Leftovers,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect
NOf-1462,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Protect,Sacred Sword,Icicle Crash,Sucker Punch
NOf-1463,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,U-turn
NOf-1463,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,Parting Shot
NOf-1463,Raging Bolt,Leftovers,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect
NOf-1463,Annihilape,Safety Goggles,Defiant,Steel,Drain Punch,Rage Fist,Bulk Up,Protect
NOf-1463,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
NOf-1463,Thundurus,Covert Cloak,Prankster,Dark,Thunderbolt,Eerie Impulse,Thunder Wave,Taunt
NOf-1464,Alolan Ninetales,Light Clay,Snow Warning,Ghost,Blizzard,Moonblast,Aurora Veil,Encore
NOf-1464,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Bullet Seed,Follow Me,Spiky Shield
NOf-1464,Annihilape,Leftovers,Defiant,Poison,Drain Punch,Rage Fist,Bulk Up,Protect
NOf-1464,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Snarl,Thunderclap,Dragon Pulse
NOf-1464,Frosmoth,Sitrus Berry,Ice Scales,Water,Blizzard,Tera Blast,Quiver Dance,Protect
NOf-1464,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Fake Out,Will-O-Wisp,Parting Shot
NOf-1465,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
NOf-1465,Walking Wake,Life Orb,Protosynthesis,Fire,Draco Meteor,Hydro Steam,Flamethrower,Protect
NOf-1465,Torkoal,Charcoal,Drought,Fire,Eruption,Heat Wave,Helping Hand,Protect
NOf-1465,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Trick Room,Helping Hand
NOf-1465,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1465,Raging Bolt,Assault Vest,Protosynthesis,Grass,Thunderbolt,Thunderclap,Snarl,Draco Meteor
NOf-1466,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Trick Room,Recover
NOf-1466,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Parting Shot,Fake Out
NOf-1466,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1466,Roaring Moon,Booster Energy,Protosynthesis,Flying,Knock Off,Acrobatics,Dragon Dance,Protect
NOf-1466,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Pollen Puff,Spore,Rage Powder
NOf-1466,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1467,Charizard,Choice Scarf,Solar Power,Fire,Heat Wave,Hurricane,Scorching Sands,Blast Burn
NOf-1467,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Sunny Day,Taunt,Bleakwind Storm
NOf-1467,Landorus Therian,Choice Band,Intimidate,Flying,Earthquake,Stomping Tantrum,Rock Slide,Tera Blast
NOf-1467,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Power Gem
NOf-1467,Walking Wake,Life Orb,Protosynthesis,Fire,Hydro Steam,Flamethrower,Draco Meteor,Protect
NOf-1467,Torkoal,Charcoal,Drought,Ghost,Eruption,Heat Wave,Helping Hand,Protect
NOf-1468,Ogerpon,Life Orb,Defiant,Grass,Ivy Cudgel,Stomping Tantrum,Swords Dance,Spiky Shield
NOf-1468,Tornadus,Covert Cloak,Prankster,Flying,Bleakwind Storm,Rain Dance,Tailwind,Taunt
NOf-1468,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sacred Sword,Sucker Punch,Protect
NOf-1468,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Flare Blitz
NOf-1468,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Electroweb,Snarl
NOf-1468,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Aqua Jet,Close Combat,Surging Strikes,Protect
NOf-1469,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1469,Kingambit,Black Glasses,Defiant,Dragon,Iron Head,Kowtow Cleave,Sucker Punch,Protect
NOf-1469,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Imprison,Protect
NOf-1469,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1469,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1469,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
NOf-1470,Gouging Fire,Booster Energy,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1470,Gyarados,Rocky Helmet,Intimidate,Ghost,Waterfall,Thunder Wave,Taunt,Helping Hand
NOf-1470,Ting-Lu,Clear Amulet,Vessel of Ruin,Poison,Payback,Stomping Tantrum,Heavy Slam,Protect
NOf-1470,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
NOf-1470,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Dazzling Gleam,Moonblast,Icy Wind
NOf-1470,Registeel,Leftovers,Clear Body,Water,Body Press,Heavy Slam,Iron Defense,Protect
NOf-1471,Indeedee ♀,Psychic Seed,Psychic Surge,Fairy,Follow Me,Helping Hand,Dazzling Gleam,Trick Room
NOf-1471,Iron Crown,Booster Energy,Quark Drive,Fairy,Expanding Force,Tachyon Cutter,Tera Blast,Protect
NOf-1471,Kommo-o,Leftovers,Overcoat,Steel,Body Press,Iron Defense,Iron Head,Protect
NOf-1471,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect
NOf-1471,Incineroar,Safety Goggles,Intimidate,Poison,Fake Out,Parting Shot,Flare Blitz,Knock Off
NOf-1471,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Detect,Surging Strikes,Close Combat,U-turn
NOf-1472,Okidogi,Assault Vest,Guard Dog,Water,Gunk Shot,Drain Punch,High Horsepower,Upper Hand
NOf-1472,Kingambit,Black Glasses,Defiant,Fairy,Sucker Punch,Kowtow Cleave,Swords Dance,Protect
NOf-1472,Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Spiky Shield,Ivy Cudgel,Horn Leech
NOf-1472,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Howl,Breaking Swipe,Heat Crash
NOf-1472,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
NOf-1472,Landorus Therian,Choice Scarf,Intimidate,Flying,Stomping Tantrum,Tera Blast,Rock Slide,U-turn
NOf-1473,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Protect
NOf-1473,Farigiraf,Rocky Helmet,Armor Tail,Normal,Hyper Voice,Trick Room,Imprison,Helping Hand
NOf-1473,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1473,Tornadus,Covert Cloak,Prankster,Ghost,Bleakwind Storm,Tailwind,Taunt,Rain Dance
NOf-1473,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Sludge Bomb,Earth Power,Protect
NOf-1473,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Flare Blitz,Fake Out,Snarl
NOf-1474,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1474,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Protect
NOf-1474,Rillaboom,Assault Vest,Grassy Surge,Steel,Fake Out,Wood Hammer,Grassy Glide,U-turn
NOf-1474,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Parting Shot,Knock Off,Fake Out
NOf-1474,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
NOf-1474,Tornadus,Rocky Helmet,Prankster,Steel,Rain Dance,Tailwind,Bleakwind Storm,Protect
NOf-1475,Galarian Zapdos,Choice Scarf,Defiant,Steel,Brave Bird,Thunderous Kick,Close Combat,U-turn
NOf-1475,Incineroar,Assault Vest,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,U-turn
NOf-1475,Farigiraf,Throat Spray,Armor Tail,Steel,Hyper Voice,Psychic,Trick Room,Protect
NOf-1475,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Thunderclap,Thunderbolt,Draco Meteor,Protect
NOf-1475,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
NOf-1475,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Wood Hammer
NOf-1476,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Rage Powder,Spore,Pollen Puff
NOf-1476,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,Parting Shot
NOf-1476,Porygon2,Eviolite,Download,Poison,Trick Room,Tera Blast,Ice Beam,Recover
NOf-1476,Landorus,Life Orb,Sheer Force,Steel,Protect,Substitute,Earth Power,Sludge Bomb
NOf-1476,Flutter Mane,Fairy Feather,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Protect
NOf-1476,Roaring Moon,Booster Energy,Protosynthesis,Flying,Dragon Dance,Acrobatics,Knock Off,Protect
NOf-1477,Gouging Fire,Booster Energy,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1477,Maushold,Wide Lens,Technician,Normal,Population Bomb,Low Kick,Protect,Tidy Up
NOf-1477,Whimsicott,Covert Cloak,Prankster,Poison,Memento,Moonblast,Tailwind,Beat Up
NOf-1477,Terrakion,Clear Amulet,Justified,Bug,X-Scissor,Close Combat,Rock Slide,Protect
NOf-1477,Metagross,Weakness Policy,Clear Body,Normal,Bullet Punch,Explosion,Psychic Fangs,Earthquake
NOf-1477,Spectrier,Throat Spray,Grim Neigh,Ghost,Bulldoze,Haze,Shadow Ball,Snarl
NOf-1478,Flutter Mane,Pixie Plate,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Icy Wind,Protect
NOf-1478,Metagross,Assault Vest,Clear Body,Water,Heavy Slam,Bullet Punch,Psychic Fangs,Stomping Tantrum
NOf-1478,Walking Wake,Life Orb,Protosynthesis,Steel,Hydro Steam,Tera Blast,Dragon Pulse,Protect
NOf-1478,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Sunny Day,Bleakwind Storm,Taunt
NOf-1478,Urshifu,Focus Sash,Unseen Fist,Poison,Wicked Blow,Protect,Close Combat,Sucker Punch
NOf-1478,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Parting Shot,Knock Off,Flare Blitz
NOf-1479,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1479,Urshifu,Choice Band,Unseen Fist,Poison,Wicked Blow,Sucker Punch,Close Combat,Poison Jab
NOf-1479,Tornadus,Covert Cloak,Prankster,Ghost,Bleakwind Storm,Tailwind,Scary Face,Protect
NOf-1479,Incineroar,Assault Vest,Intimidate,Dragon,Flare Blitz,Snarl,Fake Out,U-turn
NOf-1479,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1479,Flutter Mane,Booster Energy,Protosynthesis,Grass,Moonblast,Shadow Ball,Calm Mind,Protect
NOf-1480,Sylveon,Leftovers,Pixilate,Fire,Hyper Voice,Tera Blast,Protect,Calm Mind
NOf-1480,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Spiky Shield,Ivy Cudgel,Horn Leech
NOf-1480,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
NOf-1480,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Dazzling Gleam,Helping Hand,Protect,Trick Room
NOf-1480,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Knock Off
NOf-1480,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Substitute,Sludge Bomb,Protect
NOf-1481,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Dazzling Gleam,Moonblast,Power Gem
NOf-1481,Kingambit,Safety Goggles,Defiant,Fairy,Sucker Punch,Kowtow Cleave,Swords Dance,Protect
NOf-1481,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,Taunt
NOf-1481,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1481,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Protect,Breaking Swipe,Heat Crash,Howl
NOf-1481,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1482,Iron Hands,Clear Amulet,Quark Drive,Grass,Fake Out,Wild Charge,Close Combat,Heavy Slam
NOf-1482,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
NOf-1482,Farigiraf,Throat Spray,Armor tail,Fire,Hyper Voice,Trick Room,Helping Hand,Psychic
NOf-1482,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
NOf-1482,Tornadus,Rocky Helmet,Prankster,Steel,Icy Wind,Tailwind,Taunt,Bleakwind Storm
NOf-1482,Ogerpon,Hearthflame Mask,Mold Breaker,Grass,Ivy Cudgel,Wood Hammer,Spiky Shield,Stomping Tantrum
NOf-1483,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Icy Wind,Rain Dance,Tailwind
NOf-1483,Iron Crown,Booster Energy,Quark Drive,Psychic,Tachyon Cutter,Expanding Force,Focus Blast,Protect
NOf-1483,Indeedee ♀,Rocky Helmet,Psychic Surge,Grass,Dazzling Gleam,Follow Me,Trick Room,Helping Hand
NOf-1483,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1483,Landorus,Life Orb,Sand Force,Poison,Protect,Sludge Bomb,Earth Power,Sandsear Storm
NOf-1483,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Ice Spinner,Close Combat,U-turn
NOf-1484,Volcarona,Sitrus Berry,Flame Body,Fairy,Protect,Heat Wave,Tera Blast,Quiver Dance
NOf-1484,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
NOf-1484,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Clear Smog,Rage Powder,Spore
NOf-1484,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Parting Shot,Fake Out
NOf-1484,Raging Bolt,Leftovers,Protosynthesis,Fairy,Protect,Thunderclap,Dragon Pulse,Calm Mind
NOf-1484,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
NOf-1485,Iron Crown,Booster Energy,Quark Drive,Water,Tachyon Cutter,Expanding Force,Tera Blast,Protect
NOf-1485,Tornadus,Focus Sash,Prankster,Steel,Bleakwind Storm,Tailwind,Icy Wind,Protect
NOf-1485,Urshifu,Black Glasses,Unseen Fist,Stellar,Wicked Blow,Sucker Punch,Close Combat,Detect
NOf-1485,Regidrago,Dragon Fang,Dragon's Maw,Poison,Dragon Energy,Draco Meteor,Earth Power,Protect
NOf-1485,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1485,Indeedee ♀,Psychic Seed,Psychic Surge,Fairy,Alluring Voice,Follow Me,Trick Room,Helping Hand
NOf-1486,Regice,Choice Specs,Clear Body,Fire,Blizzard,Ice Beam,Thunderbolt,Icy Wind
NOf-1486,Slowking,Sitrus Berry,Regenerator,Grass,Scald,Psychic Noise,Chilly Reception,Trick Room
NOf-1486,Iron Hands,Assault Vest,Quark Drive,Water,Wild Charge,Drain Punch,Volt Switch,Fake Out
NOf-1486,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1486,Raging Bolt,Safety Goggles,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1486,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1487,Suicune,Leftovers,Inner Focus,Grass,Tailwind,Ice Beam,Scald,Snarl
NOf-1487,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Heat Crash,Breaking Swipe,Howl
NOf-1487,Landorus,Life Orb,Sheer Force,Poison,Sludge Bomb,Earth Power,Substitute,Protect
NOf-1487,Kingambit,Black Glasses,Defiant,Fairy,Kowtow Cleave,Swords Dance,Protect,Sucker Punch
NOf-1487,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Follow Me,Horn Leech
NOf-1487,Grimmsnarl,Light Clay,Prankster,Poison,Light Screen,Reflect,Fake Out,Spirit Break
NOf-1488,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
NOf-1488,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Ice Spinner,Close Combat,U-turn
NOf-1488,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
NOf-1488,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Calm Mind,Dragon Pulse,Protect
NOf-1488,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1488,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Sucker Punch,Icicle Crash,Sacred Sword,Protect
NOf-1489,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1489,Kingambit,Black Glasses,Defiant,Fairy,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
NOf-1489,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Taunt,Protect
NOf-1489,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Fake Out,Parting Shot,Knock Off
NOf-1489,Rillaboom,Assault Vest,Grassy Surge,Poison,Fake Out,Grassy Glide,Wood Hammer,U-turn
NOf-1489,Landorus,Life Orb,Sheer Force,Poison,Protect,Sludge Bomb,Earth Power,Substitute
NOf-1490,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,High Horsepower,Grassy Glide
NOf-1490,Glimmora,Power Herb,Toxic Debris,Grass,Spiky Shield,Meteor Beam,Sludge Bomb,Earth Power
NOf-1490,Farigiraf,Throat Spray,Armor Tail,Fairy,Protect,Hyper Voice,Psychic,Trick Room
NOf-1490,Kingambit,Black Glasses,Defiant,Dark,Protect,Kowtow Cleave,Swords Dance,Sucker Punch
NOf-1490,Gholdengo,Leftovers,Good as Gold,Dragon,Protect,Make It Rain,Shadow Ball,Nasty Plot
NOf-1490,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Ivy Cudgel,Grassy Glide,Swords Dance
NOf-1491,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1491,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1491,Rillaboom,Miracle Seed,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
NOf-1491,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1491,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1491,Kingambit,Assault Vest,Defiant,Fairy,Kowtow Cleave,Iron Head,Sucker Punch,Low Kick
NOf-1492,Cresselia,Safety Goggles,Levitate,Fairy,Icy Wind,Psychic,Trick Room,Lunar Blessing
NOf-1492,Ursaluna,Flame Orb,Guts,Ghost,Protect,Facade,Earthquake,Headlong Rush
NOf-1492,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Parting Shot,Knock Off
NOf-1492,Rapid Strike Urshifu,Choice Band,Unseen Fist,Poison,Surging Strikes,Close Combat,Aqua Jet,Poison Jab
NOf-1492,Raging Bolt,Life Orb,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Protect
NOf-1492,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Protect,Tailwind,Rain Dance
NOf-1493,Regice,Choice Specs,Clear Body,Ice,Blizzard,Thunderbolt,Ancient Power,Ice Beam
NOf-1493,Alolan Ninetales,Light Clay,Snow Warning,Ghost,Aurora Veil,Helping Hand,Moonblast,Freeze-Dry
NOf-1493,Hisuian Arcanine,Choice Band,Intimidate,Normal,Extreme Speed,Flare Blitz,Rock Slide,Close Combat
NOf-1493,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Dragon Pulse,Thunderclap,Snarl
NOf-1493,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Spiky Shield,Ivy Cudgel,Horn Leech
NOf-1493,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1494,Articuno,Choice Specs,Snow Cloak,Ice,Blizzard,Freeze-Dry,Ice Beam,Sheer Cold
NOf-1494,Alolan Ninetales,Light Clay,Snow Warning,Fire,Blizzard,Moonblast,Aurora Veil,Helping Hand
NOf-1494,Hisuian Arcanine,Choice Band,Intimidate,Ghost,Flare Blitz,Rock Slide,Head Smash,Extreme Speed
NOf-1494,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1494,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1494,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Draco Meteor,Thunderclap,Snarl
NOf-1495,Torkoal,Charcoal,Drought,Fire,Eruption,Heat Wave,Helping Hand,Protect
NOf-1495,Incineroar,Assault Vest,Intimidate,Grass,Flare Blitz,Knock Off,U-turn,Fake Out
NOf-1495,Walking Wake,Life Orb,Protosynthesis,Fire,Hydro Steam,Draco Meteor,Flamethrower,Protect
NOf-1495,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Protect
NOf-1495,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Dazzling Gleam,Trick Room,Helping Hand,Protect
NOf-1495,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
NOf-1496,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
NOf-1496,Amoonguss,Rocky Helmet,Regenerator,Dark,Pollen Puff,Spore,Rage Powder,Protect
NOf-1496,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
NOf-1496,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Parting Shot,Flare Blitz,Will-O-Wisp
NOf-1496,Hisuian Goodra,Leftovers,Shell Armor,Fairy,Shelter,Heavy Slam,Body Press,Protect
NOf-1496,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Substitute,Sludge Bomb,Protect
NOf-1497,Sinistcha,Rocky Helmet,Hospitality,Steel,Matcha Gotcha,Rage Powder,Strength Sap,Trick Room
NOf-1497,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1497,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Taunt,Parting Shot
NOf-1497,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Steel,Surging Strikes,Close Combat,Detect,U-turn
NOf-1497,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1497,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Rain Dance,Tailwind,Protect
NOf-1498,Entei,Choice Band,Inner Focus,Grass,Sacred Fire,Stomping Tantrum,Iron Head,Extreme Speed
NOf-1498,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1498,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Taunt,Protect
NOf-1498,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
NOf-1498,Raging Bolt,Assault Vest,Protosynthesis,Bug,Thunderclap,Electroweb,Snarl,Dragon Pulse
NOf-1498,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Heat Crash,Breaking Swipe,Howl
